S.No,Location Id,Address,Pin Code,District,ULB Categorisation,,
2311,2311,"shubhadra colony near near park, Delhi, Delhi NCR",110035,North West delhi,North Delhi Municipal Corporation ,,
2312,2312,"At main ignou ,neb sarai, Delhi, Delhi NCR",110068,South West delhi,South Delhi Municipal Corporation,,
2313,2313,"kailash property, Delhi, Delhi NCR",110060,Central Delhi,South Delhi Municipal Corporation,,
2314,2314,"azadpur Mandi(1), Delhi, Delhi NCR",110088,North West delhi,North Delhi Municipal Corporation ,,
2315,2315,"sat nagar ganpati Enterprise, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2316,2316,"near satay niketan, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2317,2317,"Karol bagh  guru ravibdas marg, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2318,2318,"5 sense park near second gate, Delhi, Delhi NCR",110030,South West delhi,South Delhi Municipal Corporation,,
2319,2319,"sat nagar Achiever's academy, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2320,2320,"sabji mandi dev nagar, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2321,2321,"dev nagar, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2322,2322,"an and parbat sama halal chikan shop, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2323,2323,"kesabdora babu jagjivan, Delhi, Delhi NCR",110033,North West delhi,North Delhi Municipal Corporation ,,
2324,2324,"jagir puri has stop, Delhi, Delhi NCR",110033,North West delhi,North Delhi Municipal Corporation ,,
2325,2325,"anand parbat near Sarai Rohilla, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2326,2326,"adchini redlight at T point in ward 161 malviya nagar, Delhi-SDMC, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
2327,2327,"near satay niketan, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2328,2328,"near satay neketan, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2329,2329,"architect medicos, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2330,2330,"narojni nager  ring road, Delhi, Delhi NCR",110023,South West delhi,South Delhi Municipal Corporation,,
2331,2331,"SDA market. hauz khas. opp IIT Delhi., Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2332,2332,"super texi service, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2333,2333,"shastri nagar block B 427, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2334,2334,"anand  parbat opp assert glass interiors, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2335,2335,"Manon diary, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2336,2336,"om  prakash store opp bapa nagar, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2337,2337,"B-6 market sujderjung elclave, Delhi-SDMC, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2338,2338,"saidulla jab western marg ,5 sense garden, Delhi, Delhi NCR",110030,South West delhi,South Delhi Municipal Corporation,,
2339,2339,"saket near parking, Delhi, Delhi NCR",110030,South West delhi,South Delhi Municipal Corporation,,
2340,2340,"SDA RWA public toilet. opp IIT Delhi., Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2341,2341,"munerka, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2342,2342,"near Alexander Dubcek marg  ,nehru  park, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2343,2343,"shastri nagar near park, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2344,2344,"kaveri's ias, Delhi, Delhi NCR",110065,South Delhi,South Delhi Municipal Corporation,,
2345,2345,"bapa nagar opp Shri Shiv Vaishno Mandir, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2346,2346,"an and parbat opp bapa  naar, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2347,2347,"hardyan sing chok bapa nagar, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2348,2348,"shastri nagar metro station, Delhi, Delhi NCR",110035,North West delhi,North Delhi Municipal Corporation ,,
2349,2349,"Lal Bagh near seva Bharatiya school, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2350,2350,"motion bgah ,subhdra colony, Delhi, Delhi NCR",110035,North West delhi,North Delhi Municipal Corporation ,,
2351,2351,"shastri nagar metro parking, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2352,2352,"Nehru park neardhola kuan, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2353,2353,"bhim rao ambetker gali, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2354,2354,"Balhara's hospital,freedom fighter enclave, Delhi, Delhi NCR",110030,South West delhi,South Delhi Municipal Corporation,,
2355,2355,"Deer park. DDA. Hauz khas village. Hauz khas., Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2356,2356,"saarai rohila kanya vidyalya, Delhi, Delhi NCR",110035,North West delhi,North Delhi Municipal Corporation ,,
2357,2357,"subhdra conony near mother dairy 323, Delhi, Delhi NCR",110037,South West delhi,South Delhi Municipal Corporation,,
2358,2358,"Arya Samaj Mandir Anand Parvat, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2359,2359,"kalidash road, Delhi, Delhi NCR",110007,North Delhi,North Delhi Municipal Corporation ,,
2360,2360,"vishal mega mart,freedom fighter enclave, Delhi, Delhi NCR",110068,South West delhi,South Delhi Municipal Corporation,,
2361,2361,"Gopal Nagar main road ramleela ground azadpur, Delhi, Delhi NCR",110008,Central Delhi,South Delhi Municipal Corporation,,
2362,2362,"near ncert adchini ward 161 malviya nagar, Delhi-SDMC, Delhi NCR",110048,South Delhi,South Delhi Municipal Corporation,,
2363,2363,"satnagr Maya rani stor, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2364,2364,"shailendra Singh MCD standalone urinals. hauznkhas village., Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2365,2365,"A block Lal bhag near seva Bharatiya school, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2366,2366,"beside NCERT GATE-2, ADCHINI, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2367,2367,"shree goma ram sablaniya chowk, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2368,2368,"shastri nagar nearB942, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2369,2369,"arjun nagar DDA market, Delhi-SDMC, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2370,2370,"arjun nagar DDA market ward no163, Delhi-SDMC, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2371,2371,"arjun nagar DDA market ward no163, Delhi-SDMC, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2372,2372,"B2 ambedkar market subdarjung enclave ward no163, Delhi-SDMC, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2373,2373,"A1 subdarjung enclave mini market ward no163, Delhi-SDMC, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2374,2374,"PNB BANK, ADHCHINI, Delhi, Delhi NCR",110017,South Delhi,South Delhi Municipal Corporation,,
2375,2375,"sat nagar fine meat shop, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2376,2376,"HDFC BANK, ADHCHINI, Delhi, Delhi NCR",110017,South Delhi,South Delhi Municipal Corporation,,
2377,2377,"Lal Bagh near seva Bharatiya school, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2378,2378,"shastri nagar metro station, Delhi, Delhi NCR",110035,North West delhi,North Delhi Municipal Corporation ,,
2379,2379,"mahendra sweet house me samne, Delhi, Delhi NCR",110023,South West delhi,South Delhi Municipal Corporation,,
2380,2380,"south square mole, Delhi, Delhi NCR",110023,South West delhi,South Delhi Municipal Corporation,,
2381,2381,"Azadpur akash cinema, Delhi, Delhi NCR",110033,North West delhi,North Delhi Municipal Corporation ,,
2382,2382,"sat nagar Asian dry, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2383,2383,"Punjab national bank bapa nagar, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2384,2384,"Hauz Khas village, Delhi-SDMC, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2385,2385,"sulabh toilet complex   ,Nehru park, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2386,2386,"deer park,green park, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2387,2387,"star leather, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2388,2388,"nc sales core. dev nager, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2389,2389,"near prachin shakti peeth  mandir, nehru place, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2390,2390,"sarojni nager market 9, Delhi, Delhi NCR",110023,South West delhi,New Delhi Municipal Council,,
2391,2391,"sarvodaya community center, adhchini, Delhi, Delhi NCR",110017,South Delhi,South Delhi Municipal Corporation,,
2392,2392,"study both, Delhi, Delhi NCR",110023,South West delhi,South Delhi Municipal Corporation,,
2393,2393,"fashion.com ke pass, Delhi, Delhi NCR",110023,South West delhi,South Delhi Municipal Corporation,,
2394,2394,"saket metro station north, Delhi, Delhi NCR",110017,South Delhi,South Delhi Municipal Corporation,,
2395,2395,"shastri nagar near bus stand, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2396,2396,"Dev nagar, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2397,2397,"sarvodaya corporate housing society, Delhi, Delhi NCR",110017,South Delhi,South Delhi Municipal Corporation,,
2398,2398,"vaibhav stationary Karol bagh, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2399,2399,"karol bagh guru nanak  market, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2400,2400,"Johan store Karol bagh, Delhi, Delhi NCR",110005,Central Delhi,North Delhi Municipal Corporation ,,
2401,2401,"shastri nagar A779, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2402,2402,"hathi wala chowk, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2403,2403,"c block patrol pump wali Gali Lal bagh, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2404,2404,"sarojni nager book bank me samne, Delhi, Delhi NCR",110023,South West delhi,New Delhi Municipal Council,,
2405,2405,"kesav park(sarojni market), Delhi, Delhi NCR",110023,South West delhi,New Delhi Municipal Council,,
2406,2406,"petrol pump going road, Delhi, Delhi NCR",110023,South West delhi,South Delhi Municipal Corporation,,
2407,2407,"B Indian me samne, Delhi, Delhi NCR",110023,South West delhi,South Delhi Municipal Corporation,,
2408,2408,"gulabi bagh  bus stand, Delhi, Delhi NCR",110007,North Delhi,North Delhi Municipal Corporation ,,
2409,2409,"saray  rohilla, Delhi, Delhi NCR",110006,Central Delhi,South Delhi Municipal Corporation,,
2410,2410,"regarpura v.k enterprises, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2411,2411,"DDA Market sarai rohilla, Delhi, Delhi NCR",110007,North Delhi,North Delhi Municipal Corporation ,,
2412,2412,"DDA market. usha niketan. bhim nagari. hauz khas., Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2413,2413,"rajouri metro station, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2414,2414,"A-1 subdarjung enclave mini market ward no163, Delhi-SDMC, Delhi NCR",110029,South West delhi,South Delhi Municipal Corporation,,
2415,2415,"Karol bagh  market, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2416,2416,"sarojni nager market sport toilat, Delhi, Delhi NCR",110023,South West delhi,New Delhi Municipal Council,,
2417,2417,"saket near metro (park), Delhi, Delhi NCR",110017,South Delhi,South Delhi Municipal Corporation,,
2418,2418,"sarojni market no1, Delhi, Delhi NCR",110023,South West delhi,New Delhi Municipal Council,,
2419,2419,"saket ,near metro, Delhi, Delhi NCR",110017,South Delhi,South Delhi Municipal Corporation,,
2420,2420,"gulshan juice corner, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2421,2421,"Karol bath motro, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2422,2422,"beadonpura, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2423,2423,"gay service center Indian oil petrol pump near Hans cinema Lal Bagh azadpur, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2424,2424,"metro station, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2425,2425,"Karol bagh  metro stesan, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2426,2426,"East Moti  bagh, Delhi, Delhi NCR",110006,Central Delhi,South Delhi Municipal Corporation,,
2427,2427,"East Moti  bagh near kuda ghar, Delhi, Delhi NCR",110006,Central Delhi,South Delhi Municipal Corporation,,
2428,2428,"kailash path mandir park. bhim nagri. hauz khas, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2429,2429,"green park block-u, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2430,2430,"East Moti bagh, Delhi, Delhi NCR",110007,North Delhi,North Delhi Municipal Corporation ,,
2431,2431,"sarojni Hager market, Delhi, Delhi NCR",110023,South West delhi,New Delhi Municipal Council,,
2432,2432,"rk puram, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2433,2433,"Near dhola kuan, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2434,2434,"Lal Bagh near Hans cinema, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2435,2435,"HP patrol pump Lal Bagh, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2436,2436,"munerka, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2437,2437,"Karol bagh  hanuman mandir, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2438,2438,"st ng hunuman mandir, Delhi, Delhi NCR",110007,North Delhi,North Delhi Municipal Corporation ,,
2439,2439,"Karol bagh, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2440,2440,"near lado sarai DDA Flats, Delhi, Delhi NCR",110017,South Delhi,South Delhi Municipal Corporation,,
2441,2441,"Raj Kumar service station petrol pump. sri aurobindo Marg. ring road. hauz khas., Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2442,2442,"sdmc authorized urinals. kamal cinemas complex. safdarjung enclave. near ccd, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2443,2443,"shastri nagar A block, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2444,2444,"main green park, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2445,2445,"near ashoka hotel,Nehru park, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2446,2446,"Rk puram, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2447,2447,"near ashok hotel bus stop, diplomatic enclave, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2448,2448,"HP angra petrol pump , chanakyapuri, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2449,2449,"nbbc toilets. Kalu sarai. opp azad apartments. hauz khas, Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2450,2450,"Near dhola kuan, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2451,2451,"central civil services cultural and sports board,chanakyapuri, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
2452,2452,"MCD free public convenience. safdarjung enclave. near kamal cinema., Delhi, Delhi NCR",110016,South West delhi,South Delhi Municipal Corporation,,
2453,2453,"jai prakash narayan trauma centre. AIIMS, Delhi, Delhi NCR",110029,South West delhi,South Delhi Municipal Corporation,,
2454,2454,"bara Bagh bus stand Lal Bagh azadpur near JPG industrial, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2455,2455,"LG shoppe, Delhi, Delhi NCR",110005,Central Delhi,South Delhi Municipal Corporation,,
2456,2456,"shastri nagar near Sumitra colony, Delhi, Delhi NCR",110007,North Delhi,North Delhi Municipal Corporation ,,
2457,2457,"shastri nagar near Block bus stand, Delhi, Delhi NCR",110052,North West delhi,North Delhi Municipal Corporation ,,
2458,2458,"HP pump near embassy of the holy see Vatican,chanakyapuri, Delhi, Delhi NCR",110021,South West delhi,South Delhi Municipal Corporation,,
